"serial_num","gearcode","gearqty","gearsize","lat_degree","lat_minute","lat_second","lon_degree","lon_minute","lon_second","ntows","species_id","port_landed","DATE.SAIL","DATE.LAND","PERMIT","LAT","LON","GEAR","AREA","VTR","SPECIES","HAULSTART","HAULEND","KEPT","DISCARDED","VESSEL"
1393072004150700,"HND",5,NA,40,49,1,-71,1,1,5,"RED","NEWBURYPORT",2020-04-15 03:04:00,2020-04-15 15:23:00,"139307",40.8169444444444,-71.0169444444444,"JIG",514,"13930720041507","REDFISH",NA,NA,200,NA,"V10"
1393072004250500,"HND",5,NA,40,46,0,-71,14,0,5,"HADD","NEWBURYPORT",2020-04-25 01:47:00,2020-04-25 21:34:00,"139307",40.7666666666667,-71.2333333333333,"JIG",514,"13930720042505","HADDOCK",2020-04-25 20:11:12,2020-04-25 20:17:40,359,20,"V10"
1393072004250500,"HND",5,NA,40,46,0,-71,14,0,5,"POLL","",2020-04-25 01:47:00,2020-04-25 21:34:00,"139307",40.7666666666667,-71.2333333333333,"JIG",514,"13930720042505","POLLOCK",2020-04-25 20:11:12,2020-04-25 20:17:40,NA,11,"V10"
1393072004250500,"HND",5,NA,40,46,0,-71,14,0,5,"RED","NEWBURYPORT",2020-04-25 01:47:00,2020-04-25 21:34:00,"139307",40.7666666666667,-71.2333333333333,"JIG",514,"13930720042505","REDFISH",2020-04-25 20:11:12,2020-04-25 20:17:40,5,NA,"V10"
1393072004250500,"HND",5,NA,40,46,0,-71,14,0,5,"CAT","",2020-04-25 01:47:00,2020-04-25 21:34:00,"139307",40.7666666666667,-71.2333333333333,"JIG",514,"13930720042505","ATLANTIC WOLFFISH",2020-04-25 20:11:12,2020-04-25 20:17:40,NA,27,"V10"
1393072004250500,"HND",5,NA,40,46,0,-71,14,0,5,"COD","NEWBURYPORT",2020-04-25 01:47:00,2020-04-25 21:34:00,"139307",40.7666666666667,-71.2333333333333,"JIG",514,"13930720042505","ATLANTIC COD",2020-04-25 20:11:12,2020-04-25 20:17:40,108,27,"V10"
1522801912200800,"OTF",1,80,41,46,1,-71,8,1,1,"SCUP","POINT JUDITH",2019-12-20 03:55:00,2019-12-20 19:36:00,"152280",41.7669444444444,-71.1336111111111,"TRAWL",537,"15228019122008","SCUP",NA,NA,40,5,"V15"
1522801912200800,"OTF",1,80,41,46,1,-71,8,1,1,"SKWINW","POINT JUDITH",2019-12-20 03:55:00,2019-12-20 19:36:00,"152280",41.7669444444444,-71.1336111111111,"TRAWL",537,"15228019122008","WINTER SKATE",NA,NA,80,NA,"V15"
1522801912200800,"OTF",1,80,41,46,1,-71,8,1,1,"SKLWIN","POINT JUDITH",2019-12-20 03:55:00,2019-12-20 19:36:00,"152280",41.7669444444444,-71.1336111111111,"TRAWL",537,"15228019122008","WINTER SKATE",NA,NA,500,250,"V15"
1522801912200800,"OTF",1,80,41,46,1,-71,8,1,1,"FLYT","POINT JUDITH",2019-12-20 03:55:00,2019-12-20 19:36:00,"152280",41.7669444444444,-71.1336111111111,"TRAWL",537,"15228019122008","YELLOWTAIL FLOUNDER",NA,NA,2,NA,"V15"
1522801912200800,"OTF",1,80,41,46,1,-71,8,1,1,"SHAK","POINT JUDITH",2019-12-20 03:55:00,2019-12-20 19:36:00,"152280",41.7669444444444,-71.1336111111111,"TRAWL",537,"15228019122008","SILVER HAKE",NA,NA,1,NA,"V15"
1522801912200800,"OTF",1,80,41,46,1,-71,8,1,1,"LOL","POINT JUDITH",2019-12-20 03:55:00,2019-12-20 19:36:00,"152280",41.7669444444444,-71.1336111111111,"TRAWL",537,"15228019122008","LONGFIN SQUID",NA,NA,1,NA,"V15"
1522801912200800,"OTF",1,80,41,46,1,-71,8,1,1,"FLSD","",2019-12-20 03:55:00,2019-12-20 19:36:00,"152280",41.7669444444444,-71.1336111111111,"TRAWL",537,"15228019122008","WINDOWPANE",NA,NA,NA,1,"V15"
1522801912200800,"OTF",1,80,41,46,1,-71,8,1,1,"MONKT","POINT JUDITH",2019-12-20 03:55:00,2019-12-20 19:36:00,"152280",41.7669444444444,-71.1336111111111,"TRAWL",537,"15228019122008","GOOSEFISH",NA,NA,10,NA,"V15"
1522801912200800,"OTF",1,80,41,46,1,-71,8,1,1,"DGSP","",2019-12-20 03:55:00,2019-12-20 19:36:00,"152280",41.7669444444444,-71.1336111111111,"TRAWL",537,"15228019122008","SPINY DOGFISH",NA,NA,NA,200,"V15"
1522801912200800,"OTF",1,80,41,46,1,-71,8,1,1,"FLFSP","",2019-12-20 03:55:00,2019-12-20 19:36:00,"152280",41.7669444444444,-71.1336111111111,"TRAWL",537,"15228019122008","FOURSPOT FLOUNDER",NA,NA,NA,2,"V15"
1522801912200800,"OTF",1,80,41,46,1,-71,8,1,1,"RHAK","",2019-12-20 03:55:00,2019-12-20 19:36:00,"152280",41.7669444444444,-71.1336111111111,"TRAWL",537,"15228019122008","RED HAKE",NA,NA,NA,4,"V15"
1522801912200800,"OTF",1,80,41,46,1,-71,8,1,1,"SROB","",2019-12-20 03:55:00,2019-12-20 19:36:00,"152280",41.7669444444444,-71.1336111111111,"TRAWL",537,"15228019122008","AMERICAN LOBSTER",NA,NA,NA,1,"V15"
1522801912200800,"OTF",1,80,41,46,1,-71,8,1,1,"FLUKE","POINT JUDITH",2019-12-20 03:55:00,2019-12-20 19:36:00,"152280",41.7669444444444,-71.1336111111111,"TRAWL",537,"15228019122008","SUMMER FLOUNDER",NA,NA,260,10,"V15"
1522801912200800,"OTF",1,80,41,46,1,-71,8,1,1,"MONK","",2019-12-20 03:55:00,2019-12-20 19:36:00,"152280",41.7669444444444,-71.1336111111111,"TRAWL",537,"15228019122008","GOOSEFISH",NA,NA,NA,20,"V15"
1522801912200800,"OTF",1,80,41,51,1,-71,20,1,3,"FLUKE","POINT JUDITH",2019-12-20 03:55:00,2019-12-20 19:36:00,"152280",41.8502777777778,-71.3336111111111,"TRAWL",539,"15228019122008","SUMMER FLOUNDER",NA,NA,540,35,"V15"
1522801912200800,"OTF",1,80,41,51,1,-71,20,1,3,"FLFSP","",2019-12-20 03:55:00,2019-12-20 19:36:00,"152280",41.8502777777778,-71.3336111111111,"TRAWL",539,"15228019122008","FOURSPOT FLOUNDER",NA,NA,NA,8,"V15"
1522801912200800,"OTF",1,80,41,51,1,-71,20,1,3,"DGSP","",2019-12-20 03:55:00,2019-12-20 19:36:00,"152280",41.8502777777778,-71.3336111111111,"TRAWL",539,"15228019122008","SPINY DOGFISH",NA,NA,NA,65,"V15"
1522801912200800,"OTF",1,80,41,51,1,-71,20,1,3,"DGCH","",2019-12-20 03:55:00,2019-12-20 19:36:00,"152280",41.8502777777778,-71.3336111111111,"TRAWL",539,"15228019122008","ANCHOVIES",NA,NA,NA,10,"V15"
1522801912200800,"OTF",1,80,41,51,1,-71,20,1,3,"LOL","POINT JUDITH",2019-12-20 03:55:00,2019-12-20 19:36:00,"152280",41.8502777777778,-71.3336111111111,"TRAWL",539,"15228019122008","LONGFIN SQUID",NA,NA,2,NA,"V15"
1522801912200800,"OTF",1,80,41,51,1,-71,20,1,3,"SCUP","POINT JUDITH",2019-12-20 03:55:00,2019-12-20 19:36:00,"152280",41.8502777777778,-71.3336111111111,"TRAWL",539,"15228019122008","SCUP",NA,NA,860,222,"V15"
1522801912200800,"OTF",1,80,41,51,1,-71,20,1,3,"SKLWIN","POINT JUDITH",2019-12-20 03:55:00,2019-12-20 19:36:00,"152280",41.8502777777778,-71.3336111111111,"TRAWL",539,"15228019122008","WINTER SKATE",NA,NA,1750,950,"V15"
1522801912200800,"OTF",1,80,41,51,1,-71,20,1,3,"FLSD","",2019-12-20 03:55:00,2019-12-20 19:36:00,"152280",41.8502777777778,-71.3336111111111,"TRAWL",539,"15228019122008","WINDOWPANE",NA,NA,NA,10,"V15"
1522801912200800,"OTF",1,80,41,51,1,-71,20,1,3,"MONK","",2019-12-20 03:55:00,2019-12-20 19:36:00,"152280",41.8502777777778,-71.3336111111111,"TRAWL",539,"15228019122008","GOOSEFISH",NA,NA,NA,40,"V15"
1522801912200800,"OTF",1,80,41,51,1,-71,20,1,3,"FLYT","POINT JUDITH",2019-12-20 03:55:00,2019-12-20 19:36:00,"152280",41.8502777777778,-71.3336111111111,"TRAWL",539,"15228019122008","YELLOWTAIL FLOUNDER",NA,NA,5,NA,"V15"
1522801912200800,"OTF",1,80,41,51,1,-71,20,1,3,"MONKT","POINT JUDITH",2019-12-20 03:55:00,2019-12-20 19:36:00,"152280",41.8502777777778,-71.3336111111111,"TRAWL",539,"15228019122008","GOOSEFISH",NA,NA,24,NA,"V15"
1522801912200800,"OTF",1,80,41,51,1,-71,20,1,3,"MACK","POINT JUDITH",2019-12-20 03:55:00,2019-12-20 19:36:00,"152280",41.8502777777778,-71.3336111111111,"TRAWL",539,"15228019122008","ATLANTIC MACKEREL",NA,NA,19,45,"V15"
1522801912200800,"OTF",1,80,41,51,1,-71,20,1,3,"SKWINW","POINT JUDITH",2019-12-20 03:55:00,2019-12-20 19:36:00,"152280",41.8502777777778,-71.3336111111111,"TRAWL",539,"15228019122008","WINTER SKATE",NA,NA,445,NA,"V15"
1522801912200800,"OTF",1,80,41,51,1,-71,20,1,3,"FLBB","POINT JUDITH",2019-12-20 03:55:00,2019-12-20 19:36:00,"152280",41.8502777777778,-71.3336111111111,"TRAWL",539,"15228019122008","WINTER FLOUNDER",NA,NA,2,NA,"V15"
1522801912200800,"OTF",1,80,41,51,1,-71,20,1,3,"RHAK","POINT JUDITH",2019-12-20 03:55:00,2019-12-20 19:36:00,"152280",41.8502777777778,-71.3336111111111,"TRAWL",539,"15228019122008","RED HAKE",NA,NA,10,13,"V15"
1522801912200800,"OTF",1,80,41,51,1,-71,20,1,3,"SHAK","POINT JUDITH",2019-12-20 03:55:00,2019-12-20 19:36:00,"152280",41.8502777777778,-71.3336111111111,"TRAWL",539,"15228019122008","SILVER HAKE",NA,NA,5,NA,"V15"
1522801912200800,"OTF",1,80,41,51,1,-71,20,1,3,"SROB","",2019-12-20 03:55:00,2019-12-20 19:36:00,"152280",41.8502777777778,-71.3336111111111,"TRAWL",539,"15228019122008","AMERICAN LOBSTER",NA,NA,NA,2,"V15"
1522801912210800,"OTF",1,80,41,48,1,-71,21,1,3,"DGSP","",2019-12-21 03:46:00,2019-12-21 19:47:00,"152280",41.8002777777778,-71.3502777777778,"TRAWL",537,"15228019122108","SPINY DOGFISH",NA,NA,NA,510,"V15"
1522801912210800,"OTF",1,80,41,48,1,-71,21,1,3,"SHAK","",2019-12-21 03:46:00,2019-12-21 19:47:00,"152280",41.8002777777778,-71.3502777777778,"TRAWL",537,"15228019122108","SILVER HAKE",NA,NA,NA,2,"V15"
1522801912210800,"OTF",1,80,41,48,1,-71,21,1,3,"SKWINW","POINT JUDITH",2019-12-21 03:46:00,2019-12-21 19:47:00,"152280",41.8002777777778,-71.3502777777778,"TRAWL",537,"15228019122108","WINTER SKATE",NA,NA,275,NA,"V15"
1522801912210800,"OTF",1,80,41,48,1,-71,21,1,3,"SHAK","POINT JUDITH",2019-12-21 03:46:00,2019-12-21 19:47:00,"152280",41.8002777777778,-71.3502777777778,"TRAWL",537,"15228019122108","SILVER HAKE",NA,NA,1,2,"V15"
1522801912210800,"OTF",1,80,41,48,1,-71,21,1,3,"FLFSP","",2019-12-21 03:46:00,2019-12-21 19:47:00,"152280",41.8002777777778,-71.3502777777778,"TRAWL",537,"15228019122108","FOURSPOT FLOUNDER",NA,NA,NA,8,"V15"
1522801912210800,"OTF",1,80,41,48,1,-71,21,1,3,"FLSD","",2019-12-21 03:46:00,2019-12-21 19:47:00,"152280",41.8002777777778,-71.3502777777778,"TRAWL",537,"15228019122108","WINDOWPANE",NA,NA,NA,12,"V15"
1522801912210800,"OTF",1,80,41,48,1,-71,21,1,3,"MACK","",2019-12-21 03:46:00,2019-12-21 19:47:00,"152280",41.8002777777778,-71.3502777777778,"TRAWL",537,"15228019122108","ATLANTIC MACKEREL",NA,NA,NA,10,"V15"
1522801912210800,"OTF",1,80,41,48,1,-71,21,1,3,"SKLWIN","POINT JUDITH",2019-12-21 03:46:00,2019-12-21 19:47:00,"152280",41.8002777777778,-71.3502777777778,"TRAWL",537,"15228019122108","WINTER SKATE",NA,NA,2000,1900,"V15"
1522801912210800,"OTF",1,80,41,48,1,-71,21,1,3,"FLUKE","POINT JUDITH",2019-12-21 03:46:00,2019-12-21 19:47:00,"152280",41.8002777777778,-71.3502777777778,"TRAWL",537,"15228019122108","SUMMER FLOUNDER",NA,NA,725,35,"V15"
1522801912210800,"OTF",1,80,41,48,1,-71,21,1,3,"FLBB","POINT JUDITH",2019-12-21 03:46:00,2019-12-21 19:47:00,"152280",41.8002777777778,-71.3502777777778,"TRAWL",537,"15228019122108","WINTER FLOUNDER",NA,NA,5,NA,"V15"
1522801912210800,"OTF",1,80,41,48,1,-71,21,1,3,"RHAK","POINT JUDITH",2019-12-21 03:46:00,2019-12-21 19:47:00,"152280",41.8002777777778,-71.3502777777778,"TRAWL",537,"15228019122108","RED HAKE",NA,NA,10,50,"V15"
1522801912210800,"OTF",1,80,41,48,1,-71,21,1,3,"SCUP","POINT JUDITH",2019-12-21 03:46:00,2019-12-21 19:47:00,"152280",41.8002777777778,-71.3502777777778,"TRAWL",537,"15228019122108","SCUP",NA,NA,1620,85,"V15"
1522801912210800,"OTF",1,80,41,48,1,-71,21,1,3,"FLYT","POINT JUDITH",2019-12-21 03:46:00,2019-12-21 19:47:00,"152280",41.8002777777778,-71.3502777777778,"TRAWL",537,"15228019122108","YELLOWTAIL FLOUNDER",NA,NA,2,NA,"V15"
1522801912210800,"OTF",1,80,41,48,1,-71,21,1,3,"MONK","",2019-12-21 03:46:00,2019-12-21 19:47:00,"152280",41.8002777777778,-71.3502777777778,"TRAWL",537,"15228019122108","GOOSEFISH",NA,NA,NA,65,"V15"
1522801912210800,"OTF",1,80,41,48,1,-71,21,1,3,"SROB","",2019-12-21 03:46:00,2019-12-21 19:47:00,"152280",41.8002777777778,-71.3502777777778,"TRAWL",537,"15228019122108","AMERICAN LOBSTER",NA,NA,NA,4,"V15"
1522801912210800,"OTF",1,80,41,48,1,-71,21,1,3,"LOL","POINT JUDITH",2019-12-21 03:46:00,2019-12-21 19:47:00,"152280",41.8002777777778,-71.3502777777778,"TRAWL",537,"15228019122108","LONGFIN SQUID",NA,NA,3,NA,"V15"
1522801912210800,"OTF",1,80,41,48,1,-71,21,1,3,"MONKT","POINT JUDITH",2019-12-21 03:46:00,2019-12-21 19:47:00,"152280",41.8002777777778,-71.3502777777778,"TRAWL",537,"15228019122108","GOOSEFISH",NA,NA,30,NA,"V15"
1522801912210800,"OTF",1,80,41,48,1,-71,21,1,3,"COD","POINT JUDITH",2019-12-21 03:46:00,2019-12-21 19:47:00,"152280",41.8002777777778,-71.3502777777778,"TRAWL",537,"15228019122108","ATLANTIC COD",NA,NA,3,NA,"V15"
1522801912210800,"OTF",1,80,41,50,1,-71,22,1,1,"SKLWIN","",2019-12-21 03:46:00,2019-12-21 19:47:00,"152280",41.8336111111111,-71.3669444444444,"TRAWL",539,"15228019122108","WINTER SKATE",NA,NA,NA,500,"V15"
1522801912210800,"OTF",1,80,41,50,1,-71,22,1,1,"FLUKE","POINT JUDITH",2019-12-21 03:46:00,2019-12-21 19:47:00,"152280",41.8336111111111,-71.3669444444444,"TRAWL",539,"15228019122108","SUMMER FLOUNDER",NA,NA,75,NA,"V15"
1522801912210800,"OTF",1,80,41,50,1,-71,22,1,1,"LOL","POINT JUDITH",2019-12-21 03:46:00,2019-12-21 19:47:00,"152280",41.8336111111111,-71.3669444444444,"TRAWL",539,"15228019122108","LONGFIN SQUID",NA,NA,1,NA,"V15"
1522801912210800,"OTF",1,80,41,50,1,-71,22,1,1,"MONKT","POINT JUDITH",2019-12-21 03:46:00,2019-12-21 19:47:00,"152280",41.8336111111111,-71.3669444444444,"TRAWL",539,"15228019122108","GOOSEFISH",NA,NA,6,NA,"V15"
1522801912210800,"OTF",1,80,41,50,1,-71,22,1,1,"RHAK","POINT JUDITH",2019-12-21 03:46:00,2019-12-21 19:47:00,"152280",41.8336111111111,-71.3669444444444,"TRAWL",539,"15228019122108","RED HAKE",NA,NA,5,NA,"V15"
1522801912210800,"OTF",1,80,41,50,1,-71,22,1,1,"SCUP","POINT JUDITH",2019-12-21 03:46:00,2019-12-21 19:47:00,"152280",41.8336111111111,-71.3669444444444,"TRAWL",539,"15228019122108","SCUP",NA,NA,30,2,"V15"
1522801912210800,"OTF",1,80,41,50,1,-71,22,1,1,"SHAK","POINT JUDITH",2019-12-21 03:46:00,2019-12-21 19:47:00,"152280",41.8336111111111,-71.3669444444444,"TRAWL",539,"15228019122108","SILVER HAKE",NA,NA,2,NA,"V15"
1522801912210800,"OTF",1,80,41,50,1,-71,22,1,1,"MONK","",2019-12-21 03:46:00,2019-12-21 19:47:00,"152280",41.8336111111111,-71.3669444444444,"TRAWL",539,"15228019122108","GOOSEFISH",NA,NA,NA,15,"V15"
1522801912210800,"OTF",1,80,41,50,1,-71,22,1,1,"SKWINW","POINT JUDITH",2019-12-21 03:46:00,2019-12-21 19:47:00,"152280",41.8336111111111,-71.3669444444444,"TRAWL",539,"15228019122108","WINTER SKATE",NA,NA,70,NA,"V15"
1522801912210800,"OTF",1,80,41,50,1,-71,22,1,1,"SROB","",2019-12-21 03:46:00,2019-12-21 19:47:00,"152280",41.8336111111111,-71.3669444444444,"TRAWL",539,"15228019122108","AMERICAN LOBSTER",NA,NA,NA,2,"V15"
1522801912220800,"OTF",1,80,41,49,1,-71,21,1,2,"SKWINW","POINT JUDITH",2019-12-22 03:50:00,2019-12-22 20:23:00,"152280",41.8169444444444,-71.3502777777778,"TRAWL",537,"15228019122208","WINTER SKATE",NA,NA,460,NA,"V15"
1522801912220800,"OTF",1,80,41,49,1,-71,21,1,2,"LOL","POINT JUDITH",2019-12-22 03:50:00,2019-12-22 20:23:00,"152280",41.8169444444444,-71.3502777777778,"TRAWL",537,"15228019122208","LONGFIN SQUID",NA,NA,3,NA,"V15"
1522801912220800,"OTF",1,80,41,49,1,-71,21,1,2,"FLSD","",2019-12-22 03:50:00,2019-12-22 20:23:00,"152280",41.8169444444444,-71.3502777777778,"TRAWL",537,"15228019122208","WINDOWPANE",NA,NA,NA,6,"V15"
1522801912220800,"OTF",1,80,41,49,1,-71,21,1,2,"MACK","",2019-12-22 03:50:00,2019-12-22 20:23:00,"152280",41.8169444444444,-71.3502777777778,"TRAWL",537,"15228019122208","ATLANTIC MACKEREL",NA,NA,NA,5,"V15"
1522801912220800,"OTF",1,80,41,49,1,-71,21,1,2,"MONKT","POINT JUDITH",2019-12-22 03:50:00,2019-12-22 20:23:00,"152280",41.8169444444444,-71.3502777777778,"TRAWL",537,"15228019122208","GOOSEFISH",NA,NA,15,NA,"V15"
1522801912220800,"OTF",1,80,41,49,1,-71,21,1,2,"SCUP","POINT JUDITH",2019-12-22 03:50:00,2019-12-22 20:23:00,"152280",41.8169444444444,-71.3502777777778,"TRAWL",537,"15228019122208","SCUP",NA,NA,277,16,"V15"
1522801912220800,"OTF",1,80,41,49,1,-71,21,1,2,"SKLWIN","",2019-12-22 03:50:00,2019-12-22 20:23:00,"152280",41.8169444444444,-71.3502777777778,"TRAWL",537,"15228019122208","WINTER SKATE",NA,NA,NA,100,"V15"
1522801912220800,"OTF",1,80,41,49,1,-71,21,1,2,"RHAK","POINT JUDITH",2019-12-22 03:50:00,2019-12-22 20:23:00,"152280",41.8169444444444,-71.3502777777778,"TRAWL",537,"15228019122208","RED HAKE",NA,NA,3,NA,"V15"
1522801912220800,"OTF",1,80,41,49,1,-71,21,1,2,"RHAK","",2019-12-22 03:50:00,2019-12-22 20:23:00,"152280",41.8169444444444,-71.3502777777778,"TRAWL",537,"15228019122208","RED HAKE",NA,NA,NA,1,"V15"
1522801912220800,"OTF",1,80,41,49,1,-71,21,1,2,"SKLWIN","POINT JUDITH",2019-12-22 03:50:00,2019-12-22 20:23:00,"152280",41.8169444444444,-71.3502777777778,"TRAWL",537,"15228019122208","WINTER SKATE",NA,NA,1000,1000,"V15"
1522801912220800,"OTF",1,80,41,49,1,-71,21,1,2,"DGSP","",2019-12-22 03:50:00,2019-12-22 20:23:00,"152280",41.8169444444444,-71.3502777777778,"TRAWL",537,"15228019122208","SPINY DOGFISH",NA,NA,NA,1015,"V15"
1522801912220800,"OTF",1,80,41,49,1,-71,21,1,2,"FLBB","POINT JUDITH",2019-12-22 03:50:00,2019-12-22 20:23:00,"152280",41.8169444444444,-71.3502777777778,"TRAWL",537,"15228019122208","WINTER FLOUNDER",NA,NA,2,NA,"V15"
1522801912220800,"OTF",1,80,41,49,1,-71,21,1,2,"FLFSP","",2019-12-22 03:50:00,2019-12-22 20:23:00,"152280",41.8169444444444,-71.3502777777778,"TRAWL",537,"15228019122208","FOURSPOT FLOUNDER",NA,NA,NA,3,"V15"
1522801912220800,"OTF",1,80,41,49,1,-71,21,1,2,"FLUKE","POINT JUDITH",2019-12-22 03:50:00,2019-12-22 20:23:00,"152280",41.8169444444444,-71.3502777777778,"TRAWL",537,"15228019122208","SUMMER FLOUNDER",NA,NA,380,15,"V15"
1522801912220800,"OTF",1,80,41,49,1,-71,21,1,2,"MONK","",2019-12-22 03:50:00,2019-12-22 20:23:00,"152280",41.8169444444444,-71.3502777777778,"TRAWL",537,"15228019122208","GOOSEFISH",NA,NA,NA,40,"V15"
1522801912220800,"OTF",1,80,41,49,1,-71,21,1,2,"SROB","",2019-12-22 03:50:00,2019-12-22 20:23:00,"152280",41.8169444444444,-71.3502777777778,"TRAWL",537,"15228019122208","AMERICAN LOBSTER",NA,NA,NA,4,"V15"
1522801912220800,"OTF",1,80,41,51,1,-71,9,1,2,"MONK","",2019-12-22 03:50:00,2019-12-22 20:23:00,"152280",41.8502777777778,-71.1502777777778,"TRAWL",539,"15228019122208","GOOSEFISH",NA,NA,NA,25,"V15"
1522801912220800,"OTF",1,80,41,51,1,-71,9,1,2,"RHAK","",2019-12-22 03:50:00,2019-12-22 20:23:00,"152280",41.8502777777778,-71.1502777777778,"TRAWL",539,"15228019122208","RED HAKE",NA,NA,NA,50,"V15"
1522801912220800,"OTF",1,80,41,51,1,-71,9,1,2,"COD","",2019-12-22 03:50:00,2019-12-22 20:23:00,"152280",41.8502777777778,-71.1502777777778,"TRAWL",539,"15228019122208","ATLANTIC COD",NA,NA,NA,2,"V15"
1522801912220800,"OTF",1,80,41,51,1,-71,9,1,2,"FLUKE","POINT JUDITH",2019-12-22 03:50:00,2019-12-22 20:23:00,"152280",41.8502777777778,-71.1502777777778,"TRAWL",539,"15228019122208","SUMMER FLOUNDER",NA,NA,420,10,"V15"
1522801912220800,"OTF",1,80,41,51,1,-71,9,1,2,"MONKT","POINT JUDITH",2019-12-22 03:50:00,2019-12-22 20:23:00,"152280",41.8502777777778,-71.1502777777778,"TRAWL",539,"15228019122208","GOOSEFISH",NA,NA,10,NA,"V15"
1522801912220800,"OTF",1,80,41,51,1,-71,9,1,2,"SCUP","POINT JUDITH",2019-12-22 03:50:00,2019-12-22 20:23:00,"152280",41.8502777777778,-71.1502777777778,"TRAWL",539,"15228019122208","SCUP",NA,NA,102,15,"V15"
1522801912220800,"OTF",1,80,41,51,1,-71,9,1,2,"DGSP","",2019-12-22 03:50:00,2019-12-22 20:23:00,"152280",41.8502777777778,-71.1502777777778,"TRAWL",539,"15228019122208","SPINY DOGFISH",NA,NA,NA,100,"V15"
1522801912220800,"OTF",1,80,41,51,1,-71,9,1,2,"FLBB","POINT JUDITH",2019-12-22 03:50:00,2019-12-22 20:23:00,"152280",41.8502777777778,-71.1502777777778,"TRAWL",539,"15228019122208","WINTER FLOUNDER",NA,NA,5,NA,"V15"
1522801912220800,"OTF",1,80,41,51,1,-71,9,1,2,"FLSD","",2019-12-22 03:50:00,2019-12-22 20:23:00,"152280",41.8502777777778,-71.1502777777778,"TRAWL",539,"15228019122208","WINDOWPANE",NA,NA,NA,8,"V15"
1522801912220800,"OTF",1,80,41,51,1,-71,9,1,2,"FLYT","POINT JUDITH",2019-12-22 03:50:00,2019-12-22 20:23:00,"152280",41.8502777777778,-71.1502777777778,"TRAWL",539,"15228019122208","YELLOWTAIL FLOUNDER",NA,NA,2,NA,"V15"
1522801912220800,"OTF",1,80,41,51,1,-71,9,1,2,"SKWINW","POINT JUDITH",2019-12-22 03:50:00,2019-12-22 20:23:00,"152280",41.8502777777778,-71.1502777777778,"TRAWL",539,"15228019122208","WINTER SKATE",NA,NA,500,NA,"V15"
1522801912220800,"OTF",1,80,41,51,1,-71,9,1,2,"SKLWIN","POINT JUDITH",2019-12-22 03:50:00,2019-12-22 20:23:00,"152280",41.8502777777778,-71.1502777777778,"TRAWL",539,"15228019122208","WINTER SKATE",NA,NA,2000,600,"V15"
1522801912220800,"OTF",1,80,41,51,1,-71,9,1,2,"SHAK","",2019-12-22 03:50:00,2019-12-22 20:23:00,"152280",41.8502777777778,-71.1502777777778,"TRAWL",539,"15228019122208","SILVER HAKE",NA,NA,NA,2,"V15"
1522801912220800,"OTF",1,80,41,51,1,-71,9,1,2,"FLFSP","",2019-12-22 03:50:00,2019-12-22 20:23:00,"152280",41.8502777777778,-71.1502777777778,"TRAWL",539,"15228019122208","FOURSPOT FLOUNDER",NA,NA,NA,4,"V15"
1522801912261200,"OTF",1,80,41,51,0,-71,9,0,1,"FLUKE","POINT JUDITH",2019-12-26 07:46:00,2019-12-26 20:16:00,"152280",41.85,-71.15,"TRAWL",539,"15228019122612","SUMMER FLOUNDER",2020-12-26 19:09:34,2020-12-26 19:09:52,125,5,"V15"
1522801912261200,"OTF",1,80,41,51,0,-71,9,0,1,"FLYT","POINT JUDITH",2019-12-26 07:46:00,2019-12-26 20:16:00,"152280",41.85,-71.15,"TRAWL",539,"15228019122612","YELLOWTAIL FLOUNDER",2020-12-26 19:09:34,2020-12-26 19:09:52,8,1,"V15"
1522801912261200,"OTF",1,80,41,51,0,-71,9,0,1,"SHAK","",2019-12-26 07:46:00,2019-12-26 20:16:00,"152280",41.85,-71.15,"TRAWL",539,"15228019122612","SILVER HAKE",2020-12-26 19:09:34,2020-12-26 19:09:52,NA,1,"V15"
1522801912261200,"OTF",1,80,41,51,0,-71,9,0,1,"SKWINW","POINT JUDITH",2019-12-26 07:46:00,2019-12-26 20:16:00,"152280",41.85,-71.15,"TRAWL",539,"15228019122612","WINTER SKATE",2020-12-26 19:09:34,2020-12-26 19:09:52,410,NA,"V15"
1522801912261200,"OTF",1,80,41,51,0,-71,9,0,1,"MONKT","POINT JUDITH",2019-12-26 07:46:00,2019-12-26 20:16:00,"152280",41.85,-71.15,"TRAWL",539,"15228019122612","GOOSEFISH",2020-12-26 19:09:34,2020-12-26 19:09:52,5,NA,"V15"
1522801912261200,"OTF",1,80,41,51,0,-71,9,0,1,"LOL","POINT JUDITH",2019-12-26 07:46:00,2019-12-26 20:16:00,"152280",41.85,-71.15,"TRAWL",539,"15228019122612","LONGFIN SQUID",2020-12-26 19:09:34,2020-12-26 19:09:52,1,NA,"V15"
1522801912261200,"OTF",1,80,41,51,0,-71,9,0,1,"FLBB","POINT JUDITH",2019-12-26 07:46:00,2019-12-26 20:16:00,"152280",41.85,-71.15,"TRAWL",539,"15228019122612","WINTER FLOUNDER",2020-12-26 19:09:34,2020-12-26 19:09:52,9,1,"V15"
1522801912261200,"OTF",1,80,41,51,0,-71,9,0,1,"FLFSP","",2019-12-26 07:46:00,2019-12-26 20:16:00,"152280",41.85,-71.15,"TRAWL",539,"15228019122612","FOURSPOT FLOUNDER",2020-12-26 19:09:34,2020-12-26 19:09:52,NA,5,"V15"
